"oteam_name","year","lg","w","l","t","w_l","playoffs","att","cteam_name","team","venue","address","city","lat","lng"
"Cincinnati Reds",2000,"NL Central",85,77,1,"0.525",NULL,"2577371","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2001,"NL Central",66,96,0,"0.407",NULL,"1879757","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2002,"NL Central",78,84,0,"0.481",NULL,"1855787","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2003,"NL Central",69,93,0,"0.426",NULL,"2355259","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2004,"NL Central",76,86,0,"0.469",NULL,"2287250","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2005,"NL Central",73,89,1,"0.451",NULL,"1943067","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2006,"NL Central",80,82,0,"0.494",NULL,"2134607","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2007,"NL Central",72,90,0,"0.444",NULL,"2058593","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2008,"NL Central",74,88,0,"0.457",NULL,"2058632","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2009,"NL Central",78,84,0,"0.481",NULL,"1747919","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2010,"NL Central",91,71,0,"0.562","Lost LDS (3-0)","2060550","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2011,"NL Central",79,83,0,"0.488",NULL,"2213588","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2012,"NL Central",97,65,0,"0.599","Lost LDS (3-2)","2347251","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2013,"NL Central",90,72,0,"0.556","Lost NLWC (1-0)","2492101","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2014,"NL Central",76,86,0,"0.469",NULL,"2476664","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2015,"NL Central",64,98,0,"0.395",NULL,"2419506","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cincinnati Reds",2016,"NL Central",68,94,0,"0.42",NULL,"1894085","Cincinnati Reds","Cincinnati Reds","Great American Ball Park","100 Cinergy Field, Cincinnati, OH 45202","Cincinnati","39.10718","-84.50771"
"Cleveland Blues",1901,"AL",54,82,2,"0.397",NULL,"131380","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Bronchos",1902,"AL",69,67,1,"0.507",NULL,"275395","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1903,"AL",77,63,0,"0.55",NULL,"311280","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1904,"AL",86,65,3,"0.57",NULL,"264749","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1905,"AL",76,78,1,"0.494",NULL,"316306","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1906,"AL",89,64,4,"0.582",NULL,"325733","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1907,"AL",85,67,6,"0.559",NULL,"382046","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1908,"AL",90,64,3,"0.584",NULL,"422262","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1909,"AL",71,82,2,"0.464",NULL,"354627","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1910,"AL",71,81,9,"0.467",NULL,"293456","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1911,"AL",80,73,3,"0.523",NULL,"406296","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1912,"AL",75,78,2,"0.49",NULL,"336844","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1913,"AL",86,66,3,"0.566",NULL,"541000","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Naps",1914,"AL",51,102,4,"0.333",NULL,"185997","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1915,"AL",57,95,2,"0.375",NULL,"159285","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1916,"AL",77,77,3,"0.5",NULL,"492106","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1917,"AL",88,66,2,"0.571",NULL,"477298","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1918,"AL",73,54,2,"0.575",NULL,"295515","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1919,"AL",84,55,0,"0.604",NULL,"538135","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1920,"AL",98,56,0,"0.636","Won WS (5-2)","912832","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1921,"AL",94,60,0,"0.61",NULL,"748705","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1922,"AL",78,76,1,"0.506",NULL,"528145","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1923,"AL",82,71,0,"0.536",NULL,"558856","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1924,"AL",67,86,0,"0.438",NULL,"481905","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1925,"AL",70,84,1,"0.455",NULL,"419005","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1926,"AL",88,66,0,"0.571",NULL,"627426","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1927,"AL",66,87,0,"0.431",NULL,"373138","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1928,"AL",62,92,1,"0.403",NULL,"375907","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1929,"AL",81,71,0,"0.533",NULL,"536210","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1930,"AL",81,73,0,"0.526",NULL,"528657","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1931,"AL",78,76,1,"0.506",NULL,"483027","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1932,"AL",87,65,1,"0.572",NULL,"468953","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1933,"AL",75,76,0,"0.497",NULL,"387936","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1934,"AL",85,69,0,"0.552",NULL,"391338","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1935,"AL",82,71,3,"0.536",NULL,"397615","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1936,"AL",80,74,3,"0.519",NULL,"500391","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1937,"AL",83,71,2,"0.539",NULL,"564849","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1938,"AL",86,66,1,"0.566",NULL,"652006","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1939,"AL",87,67,0,"0.565",NULL,"563926","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1940,"AL",89,65,1,"0.578",NULL,"902576","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1941,"AL",75,79,1,"0.487",NULL,"745948","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1942,"AL",75,79,2,"0.487",NULL,"459447","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1943,"AL",82,71,0,"0.536",NULL,"438894","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1944,"AL",72,82,1,"0.468",NULL,"475272","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1945,"AL",73,72,2,"0.503",NULL,"558182","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1946,"AL",68,86,2,"0.442",NULL,"1057289","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1947,"AL",80,74,3,"0.519",NULL,"1521978","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1948,"AL",97,58,1,"0.626","Won WS (4-2)","2620627","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1949,"AL",89,65,0,"0.578",NULL,"2233771","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1950,"AL",92,62,1,"0.597",NULL,"1727464","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1951,"AL",93,61,1,"0.604",NULL,"1704984","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1952,"AL",93,61,1,"0.604",NULL,"1444607","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1953,"AL",92,62,1,"0.597",NULL,"1069176","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1954,"AL",111,43,2,"0.721","Lost WS (4-0)","1335472","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1955,"AL",93,61,0,"0.604",NULL,"1221780","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1956,"AL",88,66,1,"0.571",NULL,"865467","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1957,"AL",76,77,0,"0.497",NULL,"722256","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1958,"AL",77,76,0,"0.503",NULL,"663805","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1959,"AL",89,65,0,"0.578",NULL,"1497976","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1960,"AL",76,78,0,"0.494",NULL,"950985","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1961,"AL",78,83,0,"0.484",NULL,"725547","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1962,"AL",80,82,0,"0.494",NULL,"716076","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1963,"AL",79,83,0,"0.488",NULL,"562507","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1964,"AL",79,83,2,"0.488",NULL,"653293","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1965,"AL",87,75,0,"0.537",NULL,"934786","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1966,"AL",81,81,0,"0.5",NULL,"903359","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1967,"AL",75,87,0,"0.463",NULL,"662980","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1968,"AL",86,75,1,"0.534",NULL,"857994","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1969,"AL East",62,99,0,"0.385",NULL,"619970","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1970,"AL East",76,86,0,"0.469",NULL,"729752","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1971,"AL East",60,102,0,"0.37",NULL,"591361","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1972,"AL East",72,84,0,"0.462",NULL,"626354","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1973,"AL East",71,91,0,"0.438",NULL,"615107","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1974,"AL East",77,85,0,"0.475",NULL,"1114262","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1975,"AL East",79,80,0,"0.497",NULL,"977039","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1976,"AL East",81,78,0,"0.509",NULL,"948776","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1977,"AL East",71,90,0,"0.441",NULL,"900365","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1978,"AL East",69,90,0,"0.434",NULL,"800584","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
"Cleveland Indians",1979,"AL East",81,80,0,"0.503",NULL,"1011644","Cleveland Indians","Cleveland Indians","Progressive Field","2401 Ontario Street, Cleveland, OH 44115","Cleveland","41.495148","-81.68709"
